WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,SHIPMONTH,WGTADJ,CONTROL,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
7.8727,2,1,5,2,1,2,1,2,2,2,140000,1600,3,202201,1.0616,22010207,1,1,1,1,1,1,1,1,1,1,1
34.5786,2,1,3,2,2,2,1,1,1,2,160000,2000,3,202201,1.0616,22010208,2,2,2,2,2,2,2,2,2,2,2
7.8727,2,1,3,2,3,2,1,3,1,2,160000,1600,3,202201,1.0616,22010209,2,2,2,2,2,2,2,2,2,2,2
7.8727,1,1,3,2,1,2,1,1,1,2,150000,1700,3,202201,1.0616,22010210,1,1,1,1,1,1,1,1,1,1,1
7.8727,2,1,3,2,2,2,1,1,2,2,150000,1600,3,202201,1.0616,22010211,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,3,2,3,3,1,1,1,2,120000,1700,3,202201,1.0616,22010212,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,5,2,3,3,4,1,1,2,140000,2100,3,202201,1.0616,22010213,2,2,2,2,2,2,2,2,2,2,2
7.8727,2,1,3,2,1,2,1,1,2,2,150000,1600,3,202201,1.0616,22010214,1,1,1,1,1,1,1,1,1,1,1
7.8727,1,1,3,2,1,2,1,1,2,2,250000,1800,3,202201,1.0616,22010215,2,2,2,2,2,2,2,2,2,2,2
7.8727,2,1,3,2,1,2,1,1,2,2,89000,1300,3,202201,1.0616,22010216,2,2,2,2,2,2,2,2,2,2,2
7.8727,2,1,3,2,1,2,1,1,2,2,120000,1100,3,202201,1.0616,22010217,2,2,2,2,1,2,2,1,2,1,1
7.8727,1,1,3,1,1,2,1,1,1,2,9,1300,3,202201,1.0616,22010218,2,3,2,2,2,2,2,2,2,2,2
7.8727,2,1,3,2,1,2,1,1,2,2,120000,1600,3,202201,1.0616,22010219,2,2,2,2,1,2,2,1,2,1,1
7.8727,2,1,5,2,1,2,1,1,2,2,120000,1200,3,202201,1.0616,22010220,2,2,2,2,1,2,2,1,2,1,1
7.8727,1,1,3,2,1,2,1,1,3,2,89000,1200,3,202201,1.0616,22010221,2,2,2,2,2,2,2,2,2,2,2
7.8727,1,1,3,2,1,2,1,1,1,2,170000,2100,3,202201,1.0616,22010222,1,1,1,1,1,1,1,1,1,1,1
9.2895,2,1,3,1,1,2,1,1,1,2,9,1500,3,202201,1.0616,22010223,2,3,2,2,2,2,2,2,2,2,2
7.8727,2,1,3,1,1,2,1,1,1,2,9,1300,3,202201,1.0616,22010224,1,3,1,1,1,1,1,1,1,1,1
7.8727,2,1,3,2,1,2,1,1,3,2,140000,1600,3,202201,1.0616,22010225,1,1,1,1,1,1,1,1,1,1,1
9.2895,2,1,3,1,1,2,1,1,1,2,9,1200,3,202201,1.0616,22010226,2,3,2,2,2,2,2,2,2,2,2
7.8727,1,1,3,2,1,2,1,1,2,2,160000,2000,3,202201,1.0616,22010227,2,1,2,2,2,2,2,2,2,2,2
7.8727,2,1,3,2,1,2,1,1,2,2,160000,1800,3,202201,1.0616,22010228,1,1,1,1,1,1,1,1,1,1,1
7.8727,2,1,3,2,1,2,1,1,2,2,150000,1600,3,202201,1.0616,22010229,2,2,2,2,2,2,2,1,2,1,1
7.8727,1,1,3,2,1,2,1,1,2,2,160000,1800,3,202201,1.0616,22010230,1,1,1,1,1,1,1,1,1,1,1
7.8727,2,1,3,2,1,2,1,1,2,2,120000,1300,3,202201,1.0616,22010231,2,2,2,2,1,2,2,1,2,1,1
7.8727,2,1,3,2,1,2,1,1,2,2,110000,1600,3,202201,1.0616,22010232,2,2,2,2,2,2,2,2,2,2,2
7.8727,2,1,3,2,1,2,1,1,2,2,150000,1800,3,202201,1.0616,22010233,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,3,2,3,3,1,1,2,2,110000,2200,3,202201,1.0616,22010234,2,2,2,2,2,2,2,2,2,2,2
7.8727,1,1,3,2,1,2,1,2,2,2,100000,1500,3,202201,1.0616,22010235,2,2,2,2,2,2,2,2,2,2,2
7.8727,2,1,3,2,2,2,1,3,2,2,89000,2000,3,202201,1.0616,22010236,2,2,2,2,2,2,2,2,2,2,2
7.8727,2,1,3,2,3,2,1,1,2,2,160000,2000,3,202201,1.0616,22010237,1,1,1,1,1,1,1,1,1,1,1
9.2895,2,1,4,2,2,4,1,2,2,2,170000,2100,3,202201,1.0616,22010238,1,1,1,1,1,1,1,1,1,1,1
7.8727,2,1,3,2,3,2,1,1,1,2,200000,2400,3,202201,1.0616,22010239,2,2,2,2,2,2,2,2,2,2,2
7.8727,2,1,3,2,4,2,1,1,1,2,190000,2400,3,202201,1.0616,22010240,2,2,2,2,2,2,2,2,2,2,2
7.8727,2,1,3,2,3,2,1,1,2,2,140000,1600,3,202201,1.0616,22010241,2,1,2,2,2,2,2,2,2,2,1
7.8727,1,1,3,2,2,2,1,1,2,2,190000,2400,3,202201,1.0616,22010242,2,1,1,1,1,1,1,1,1,1,1
9.2895,1,1,4,2,1,4,3,1,3,2,150000,1700,3,202201,1.0616,22010243,1,1,1,1,1,1,1,1,1,1,1
9.2895,1,1,3,2,3,4,3,1,2,2,140000,1600,3,202201,1.0616,22010244,2,2,2,2,2,2,2,2,2,2,2
9.2895,2,1,3,2,3,4,1,1,2,2,200000,2100,3,202201,1.0616,22010245,2,2,2,2,2,2,2,2,2,2,2
9.2895,1,1,5,2,2,4,1,2,2,2,170000,2200,3,202201,1.0616,22010246,1,1,1,1,1,1,1,1,1,1,1
9.2895,1,1,3,1,2,4,1,1,2,2,9,1600,3,202201,1.0616,22010247,1,3,1,1,1,1,1,1,1,1,1
9.2895,2,1,4,2,3,4,1,1,2,2,140000,1600,3,202201,1.0616,22010248,2,2,2,2,2,2,2,2,2,2,2
9.2895,2,1,3,1,1,4,1,2,2,2,9,1600,3,202201,1.0616,22010249,1,3,1,1,1,2,1,1,2,1,1
9.2895,2,1,4,2,2,4,1,2,2,2,160000,1800,3,202201,1.0616,22010250,1,1,1,1,1,1,1,1,1,1,1
9.2895,1,1,3,2,3,4,1,1,2,2,96000,1600,3,202201,1.0616,22010251,2,2,2,2,2,2,2,2,2,2,2
5.725,2,1,3,2,2,1,1,1,2,2,140000,1600,3,202201,1.0616,22010252,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,3,2,2,3,1,1,2,2,160000,1900,3,202201,1.0616,22010253,2,1,2,2,2,2,2,1,2,1,1
7.8727,2,1,3,2,3,2,1,1,2,2,140000,1600,3,202201,1.0616,22010254,2,1,2,2,2,2,2,2,2,2,2
7.8727,2,1,3,2,1,2,1,1,2,2,140000,1400,1,202201,1.0616,22010255,1,1,1,1,1,1,1,1,1,1,1
34.5786,2,1,4,2,3,3,1,3,2,2,87000,1500,3,202201,1.0616,22010256,2,2,2,2,2,2,2,2,2,2,2
9.2895,1,1,3,2,2,4,1,1,2,2,120000,1600,3,202201,1.0616,22010257,2,2,2,2,2,2,2,2,2,2,2
9.2895,1,1,3,2,2,4,1,1,2,2,110000,1100,3,202201,1.0616,22010258,2,2,2,2,2,2,2,2,2,2,2
6.193,2,1,3,2,2,5,1,1,2,3,180000,2900,3,202201,1.0616,22010259,2,2,1,1,2,2,2,2,2,2,2
9.2895,2,1,3,2,3,4,1,1,1,2,210000,2100,3,202201,1.0616,22010260,2,2,2,2,2,2,2,2,2,2,2
9.2895,2,1,3,2,2,4,1,1,1,2,120000,1100,1,202201,1.0616,22010261,1,1,1,1,1,1,1,1,1,1,1
9.2895,2,1,3,2,2,4,1,1,2,2,140000,1500,3,202201,1.0616,22010262,1,1,1,1,1,1,1,1,1,1,1
6.193,2,1,3,2,3,5,1,1,2,3,220000,2900,3,202201,1.0616,22010263,2,2,2,2,2,2,2,2,2,2,2
5.725,1,1,3,2,1,1,1,1,2,2,210000,1700,3,202201,1.0616,22010264,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,3,2,2,1,1,1,2,2,170000,1900,3,202201,1.0616,22010265,2,1,2,2,2,2,2,2,2,2,2
5.725,2,1,3,2,2,1,1,1,1,2,85000,1200,3,202201,1.0616,22010266,2,2,2,2,2,2,2,2,2,2,2
5.725,2,1,3,2,1,1,1,1,2,2,130000,1300,3,202201,1.0616,22010267,1,1,1,1,1,1,1,1,1,1,1
5.725,2,1,3,2,2,1,1,1,2,2,180000,1300,1,202201,1.0616,22010268,2,2,2,2,2,2,2,2,2,2,2
5.725,2,1,3,2,1,1,1,1,2,2,140000,1600,3,202201,1.0616,22010269,1,1,1,1,1,1,1,1,1,1,1
5.725,2,1,3,2,1,1,1,1,1,2,140000,1600,3,202201,1.0616,22010270,1,1,1,1,1,1,1,1,1,1,1
5.725,2,1,4,2,1,1,1,1,3,2,210000,1700,3,202201,1.0616,22010271,2,2,2,2,2,2,2,2,2,2,2
5.725,2,1,3,2,1,1,1,2,2,2,140000,1600,3,202201,1.0616,22010272,2,2,2,2,2,2,2,2,2,2,2
5.725,2,1,3,2,3,1,1,1,2,2,100000,1300,3,202201,1.0616,22010273,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,3,2,2,3,1,1,2,2,87000,1600,3,202201,1.0616,22010274,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,3,2,3,3,1,1,2,2,170000,1700,3,202201,1.0616,22010275,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,3,2,2,3,1,1,1,2,240000,2500,3,202201,1.0616,22010276,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,3,2,2,3,1,1,2,2,180000,2300,3,202201,1.0616,22010277,1,1,1,1,1,1,1,1,1,1,1
34.5786,2,1,3,2,3,3,1,1,2,2,140000,1800,3,202201,1.0616,22010278,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,3,2,2,3,1,3,2,2,170000,2000,3,202201,1.0616,22010279,1,1,1,1,1,1,1,1,1,1,1
34.5786,2,1,3,2,3,3,1,1,2,2,130000,2300,3,202201,1.0616,22010280,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,4,2,2,3,1,1,2,2,110000,1900,3,202201,1.0616,22010281,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,3,2,3,3,1,1,1,2,240000,2500,3,202201,1.0616,22010282,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,5,2,3,3,1,1,2,2,130000,1700,3,202201,1.0616,22010283,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,3,2,3,3,1,1,2,2,150000,1700,3,202201,1.0616,22010284,1,1,1,1,1,1,1,1,1,1,1
34.5786,2,1,4,2,3,3,1,1,2,2,190000,2500,3,202201,1.0616,22010285,1,1,1,1,1,1,1,1,1,1,1
34.5786,2,1,3,2,3,3,1,3,1,2,130000,1900,3,202201,1.0616,22010286,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,5,2,2,3,1,1,2,2,87000,1600,3,202201,1.0616,22010287,2,2,2,2,2,2,1,2,2,2,2
34.5786,2,1,3,2,3,3,1,1,1,2,190000,2500,3,202201,1.0616,22010288,1,1,1,1,1,1,1,1,1,1,1
34.5786,2,1,3,2,3,3,1,2,2,2,150000,2500,3,202201,1.0616,22010289,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,4,2,2,3,1,1,1,2,190000,2500,3,202201,1.0616,22010290,1,1,1,1,1,1,1,1,1,1,1
7.8727,2,1,3,2,3,2,1,1,2,2,160000,1400,1,202201,1.0616,22010291,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,1,2,3,3,0,0,2,2,190000,2500,3,202201,1.0616,22010292,1,1,1,1,1,1,1,2,1,1,2
9.2895,2,1,1,2,3,4,0,0,1,2,220000,1400,1,202201,1.0616,22010293,2,2,2,2,2,2,2,2,2,2,2
9.2895,1,1,1,2,3,4,0,0,2,2,180000,1200,1,202201,1.0616,22010294,2,2,2,2,2,2,2,2,2,2,2
9.2895,2,1,1,2,3,4,0,0,1,2,220000,1100,1,202201,1.0616,22010295,2,2,2,2,2,2,2,2,2,2,2
5.725,1,1,1,1,1,1,0,0,1,2,9,1100,3,202201,1.0616,22010296,2,3,2,2,2,2,2,2,2,2,2
5.725,2,1,1,2,1,1,0,0,2,2,150000,1700,3,202201,1.0616,22010297,2,2,2,2,2,2,2,2,2,2,2
5.725,2,1,1,2,3,1,0,0,1,2,120000,1600,1,202201,1.0616,22010298,2,2,2,2,2,2,2,2,2,2,2
5.725,2,1,1,2,1,1,0,0,1,2,140000,1700,1,202201,1.0616,22010299,2,2,2,2,1,1,2,2,1,1,2
5.725,1,1,2,2,1,1,0,0,2,2,200000,1700,1,202201,1.0616,22010300,2,2,2,2,2,2,2,2,2,2,2
5.725,1,1,1,2,1,1,0,0,1,2,120000,990,1,202201,1.0616,22010301,2,2,2,2,2,2,2,2,2,2,2
5.725,1,1,1,2,2,1,0,0,2,2,280000,1500,3,202201,1.0616,22010302,2,2,2,2,2,2,2,2,2,2,2
5.725,1,1,1,2,1,1,0,0,2,2,130000,1600,3,202201,1.0616,22010303,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,2,2,2,3,0,0,1,2,170000,2000,3,202201,1.0616,22010304,2,2,2,2,2,2,2,2,2,2,2
9.2895,2,1,2,2,1,4,0,0,1,2,150000,1700,3,202201,1.0616,22010305,1,1,1,1,1,1,1,2,1,1,2
7.8727,2,1,2,2,3,2,0,0,1,2,110000,1600,3,202201,1.0616,22010306,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,2,2,2,3,0,0,2,2,210000,2500,3,202201,1.0616,22010307,2,2,2,2,2,2,2,2,2,2,2
7.8727,1,1,2,2,1,2,0,0,2,2,160000,2000,3,202201,1.0616,22010308,1,1,1,1,1,1,1,2,1,1,2
7.8727,2,1,1,2,3,2,0,0,2,2,120000,2000,3,202201,1.0616,22010309,2,2,2,2,2,2,2,2,2,2,2
9.2895,2,1,1,2,2,4,0,0,2,2,140000,1600,3,202201,1.0616,22010310,1,1,1,1,1,1,1,2,1,1,2
9.2895,2,1,2,2,2,4,0,0,2,2,230000,2200,3,202201,1.0616,22010311,2,2,2,2,2,2,2,2,2,2,2
5.725,2,1,1,2,1,1,0,0,2,2,110000,990,1,202201,1.0616,22010312,1,1,1,1,1,1,1,2,1,1,2
5.725,1,1,1,2,1,1,0,0,2,2,130000,1200,3,202201,1.0616,22010313,1,1,1,1,1,1,1,2,1,1,2
5.725,2,1,1,2,1,1,0,0,1,2,150000,1700,3,202201,1.0616,22010314,1,1,1,1,1,1,1,2,1,1,2
5.725,2,1,1,2,3,1,0,0,1,2,100000,1200,3,202201,1.0616,22010315,2,2,2,2,2,2,2,2,2,2,2
5.725,2,1,1,2,2,1,0,0,2,2,120000,1600,3,202201,1.0616,22010316,2,2,2,2,2,2,2,2,2,2,2
5.725,2,1,1,2,3,1,0,0,2,2,85000,1300,3,202201,1.0616,22010317,2,2,2,2,2,2,2,2,2,2,2
5.725,2,1,1,2,1,1,0,0,2,2,140000,1600,3,202201,1.0616,22010318,1,1,1,1,1,1,1,2,1,1,2
34.5786,2,1,2,2,3,3,0,0,1,2,110000,1600,3,202201,1.0616,22010319,2,2,2,2,2,2,2,2,2,2,2
9.2895,2,1,1,2,3,4,0,0,2,2,96000,1200,3,202201,1.0616,22010320,2,2,2,2,2,2,2,2,2,2,2
5.725,2,1,2,2,3,1,0,0,1,2,85000,990,1,202201,1.0616,22010321,2,2,2,2,2,2,2,2,2,2,2
5.725,2,1,2,2,3,1,0,0,2,2,170000,1700,3,202201,1.0616,22010322,2,2,2,2,2,2,2,2,2,2,2
34.5786,2,1,2,2,1,3,0,0,3,2,190000,2500,3,202201,1.0616,22010323,1,1,1,1,1,1,1,2,1,1,2
7.8727,2,1,1,2,2,2,0,0,2,2,160000,1800,3,202201,1.0616,22010324,2,1,2,2,2,2,1,2,2,1,2
7.8727,2,1,1,2,1,2,0,0,2,2,130000,1500,3,202201,1.0616,22010325,2,2,2,2,2,2,2,2,2,2,2
9.2895,1,2,9,2,9,4,9,9,9,2,140000,1400,3,202201,1.0616,22010326,1,1,1,1,1,1,3,3,3,3,3
9.2895,2,2,9,2,9,4,9,9,9,2,160000,1500,3,202201,1.0616,22010327,2,2,2,2,2,2,3,3,3,3,3
9.2895,2,2,9,2,9,4,9,9,9,2,140000,1500,3,202201,1.0616,22010328,1,1,1,1,1,1,3,3,3,3,3
9.2895,1,2,9,2,9,4,9,9,9,2,210000,1300,3,202201,1.0616,22010329,2,2,2,2,2,1,3,3,3,3,3
9.2895,1,2,9,2,9,4,9,9,9,2,200000,1700,3,202201,1.0616,22010330,2,2,2,2,2,2,3,3,3,3,3
9.2895,2,2,9,2,9,4,9,9,9,2,150000,1700,3,202201,1.0616,22010331,1,1,1,1,1,1,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,190000,2500,3,202201,1.0616,22010332,1,1,1,1,1,1,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,160000,1900,3,202201,1.0616,22010333,1,1,1,1,1,1,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,87000,1600,3,202201,1.0616,22010334,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,160000,1800,3,202201,1.0616,22010335,1,1,1,1,1,1,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,150000,1800,3,202201,1.0616,22010336,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,150000,2500,3,202201,1.0616,22010337,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,180000,2200,3,202201,1.0616,22010338,1,1,1,1,1,1,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,190000,2200,3,202201,1.0616,22010339,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,160000,1900,3,202201,1.0616,22010340,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,190000,2500,3,202201,1.0616,22010341,1,1,1,1,1,1,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,110000,1100,3,202201,1.0616,22010342,1,1,1,1,1,1,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,160000,1800,3,202201,1.0616,22010343,1,1,1,1,1,1,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,150000,1700,3,202201,1.0616,22010344,1,1,1,1,1,1,3,3,3,3,3
9.2895,2,2,9,2,9,4,9,9,9,2,140000,1100,3,202201,1.0616,22010345,2,2,2,2,2,2,3,3,3,3,3
9.2895,1,2,9,2,9,4,9,9,9,2,170000,1800,3,202201,1.0616,22010346,2,2,2,2,2,2,3,3,3,3,3
9.2895,1,2,9,2,9,4,9,9,9,2,160000,2000,3,202201,1.0616,22010347,2,1,2,2,2,2,3,3,3,3,3
9.2895,2,2,9,2,9,4,9,9,9,2,150000,1700,3,202201,1.0616,22010348,1,1,1,1,1,1,3,3,3,3,3
7.8727,1,2,9,2,9,2,9,9,9,2,130000,1300,3,202201,1.0616,22010349,1,1,1,1,1,1,3,3,3,3,3
7.8727,1,2,9,2,9,2,9,9,9,2,110000,1700,3,202201,1.0616,22010350,2,2,2,2,2,2,3,3,3,3,3
7.8727,1,2,9,2,9,2,9,9,9,2,140000,2000,3,202201,1.0616,22010351,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,100000,1100,3,202201,1.0616,22010352,1,1,1,1,1,1,3,3,3,3,3
7.8727,1,2,9,1,9,2,9,9,9,2,9,1500,3,202201,1.0616,22010353,1,3,1,1,1,1,3,3,3,3,3
7.8727,1,2,9,2,9,2,9,9,9,2,110000,1600,3,202201,1.0616,22010354,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,170000,2000,3,202201,1.0616,22010355,2,1,2,2,1,1,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,160000,2500,3,202201,1.0616,22010356,2,2,2,2,2,2,3,3,3,3,3
5.725,1,2,9,2,9,1,9,9,9,2,110000,1300,3,202201,1.0616,22010357,2,2,2,2,2,2,3,3,3,3,3
5.725,1,2,9,2,9,1,9,9,9,2,140000,1700,3,202201,1.0616,22010358,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,150000,2100,3,202201,1.0616,22010359,2,2,2,2,2,2,3,3,3,3,3
5.725,1,2,9,2,9,1,9,9,9,2,130000,1300,3,202201,1.0616,22010360,1,1,1,1,1,1,3,3,3,3,3
5.725,1,2,9,2,9,1,9,9,9,2,140000,1600,3,202201,1.0616,22010361,2,2,2,2,2,2,3,3,3,3,3
7.8727,1,2,9,2,9,2,9,9,9,2,250000,1900,3,202201,1.0616,22010362,2,2,2,2,2,2,3,3,3,3,3
9.2895,1,2,9,2,9,4,9,9,9,2,180000,1700,1,202201,1.0616,22010363,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,140000,1600,3,202201,1.0616,22010364,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,180000,2500,3,202201,1.0616,22010365,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,140000,2100,3,202201,1.0616,22010366,2,2,2,2,2,2,3,3,3,3,3
9.2895,1,2,9,2,9,4,9,9,9,2,150000,1700,1,202201,1.0616,22010367,1,1,1,1,1,1,3,3,3,3,3
34.5786,2,2,9,2,9,3,9,9,9,2,120000,1600,3,202201,1.0616,22010368,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,140000,1500,3,202201,1.0616,22010369,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,140000,1600,3,202201,1.0616,22010370,1,1,1,1,1,1,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,240000,2200,3,202201,1.0616,22010371,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,180000,1800,3,202201,1.0616,22010372,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,240000,1900,3,202201,1.0616,22010373,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,160000,1900,3,202201,1.0616,22010374,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,100000,1100,3,202201,1.0616,22010375,2,1,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,87000,1500,3,202201,1.0616,22010376,2,2,2,2,2,2,3,3,3,3,3
7.8727,1,2,9,2,9,2,9,9,9,2,140000,1900,3,202201,1.0616,22010377,2,2,2,2,2,2,3,3,3,3,3
7.8727,1,2,9,2,9,2,9,9,9,2,140000,1900,3,202201,1.0616,22010378,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,150000,2100,3,202201,1.0616,22010379,2,2,2,2,2,2,3,3,3,3,3
9.2895,1,2,9,1,9,4,9,9,9,2,9,1300,1,202201,1.0616,22010380,1,3,1,1,1,1,3,3,3,3,3
9.2895,1,2,9,2,9,4,9,9,9,2,240000,1600,3,202201,1.0616,22010381,2,2,2,2,2,2,3,3,3,3,3
9.2895,2,2,9,2,9,4,9,9,9,2,120000,910,1,202201,1.0616,22010382,1,1,1,1,1,1,3,3,3,3,3
7.8727,1,2,9,2,9,2,9,9,9,2,130000,1200,3,202201,1.0616,22010383,1,1,1,1,1,1,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,160000,1900,3,202201,1.0616,22010384,1,1,1,1,1,1,3,3,3,3,3
5.725,1,2,9,2,9,1,9,9,9,2,100000,990,3,202201,1.0616,22010385,2,2,2,2,2,2,3,3,3,3,3
9.2895,1,2,9,2,9,4,9,9,9,2,220000,1600,3,202201,1.0616,22010386,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,170000,2000,3,202201,1.0616,22010387,1,1,1,1,1,1,3,3,3,3,3
9.2895,1,2,9,2,9,4,9,9,9,2,300000,1800,3,202201,1.0616,22010388,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,140000,1600,3,202201,1.0616,22010389,1,1,1,1,1,1,3,3,3,3,3
7.8727,1,2,9,2,9,2,9,9,9,2,120000,1500,3,202201,1.0616,22010390,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,240000,2100,3,202201,1.0616,22010391,2,2,2,2,2,2,3,3,3,3,3
5.725,2,2,9,2,9,1,9,9,9,2,160000,1900,3,202201,1.0616,22010392,2,1,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,190000,2500,3,202201,1.0616,22010393,2,2,2,2,2,2,3,3,3,3,3
9.2895,1,2,9,2,9,4,9,9,9,2,130000,1200,3,202201,1.0616,22010394,1,1,1,1,1,1,3,3,3,3,3
9.2895,2,2,9,2,9,4,9,9,9,2,160000,1300,1,202201,1.0616,22010395,2,2,2,2,2,2,3,3,3,3,3
9.2895,1,2,9,2,9,4,9,9,9,2,160000,1400,3,202201,1.0616,22010396,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,200000,2500,3,202201,1.0616,22010397,2,2,2,2,2,2,3,3,3,3,3
7.8727,2,2,9,1,9,2,9,9,9,2,9,1500,3,202201,1.0616,22010398,2,3,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,200000,2500,3,202201,1.0616,22010399,2,2,2,2,2,2,3,3,3,3,3
5.725,1,2,9,2,9,1,9,9,9,2,160000,1700,3,202201,1.0616,22010400,2,2,2,2,2,2,3,3,3,3,3
7.8727,1,2,9,2,9,2,9,9,9,2,89000,1300,3,202201,1.0616,22010401,2,2,2,2,2,2,3,3,3,3,3
7.8727,1,2,9,2,9,2,9,9,9,2,170000,2000,3,202201,1.0616,22010402,1,1,1,1,1,1,3,3,3,3,3
5.725,1,2,9,2,9,1,9,9,9,2,130000,1300,3,202201,1.0616,22010403,1,1,1,1,1,1,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,120000,1500,3,202201,1.0616,22010404,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,190000,2500,3,202201,1.0616,22010405,2,1,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,180000,2200,3,202201,1.0616,22010406,1,1,1,1,1,1,3,3,3,3,3
7.8727,1,2,9,2,9,2,9,9,9,2,140000,1600,3,202201,1.0616,22010407,1,1,1,1,1,1,3,3,3,3,3
5.725,1,2,9,2,9,1,9,9,9,2,85000,1300,3,202201,1.0616,22010408,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,240000,2500,3,202201,1.0616,22010409,2,2,2,2,2,2,3,3,3,3,3
7.8727,1,2,9,2,9,2,9,9,9,2,140000,1100,3,202201,1.0616,22010410,2,2,2,2,2,2,3,3,3,3,3
34.5786,1,2,9,2,9,3,9,9,9,2,140000,1600,3,202201,1.0616,22010411,2,2,2,2,2,2,3,3,3,3,3
5.725,1,2,9,2,9,1,9,9,9,2,100000,1300,3,202201,1.0616,22010412,2,2,2,2,2,2,3,3,3,3,3
5.725,1,2,9,2,9,1,9,9,9,2,170000,1700,3,202201,1.0616,22010413,2,2,2,2,2,2,3,3,3,3,3
