WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,WGTADJ,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
70.25,2,1,4,2,3,3,1,1,2,1,99000,1200,3,0.9875,1,1,1,1,1,1,1,1,1,1,1
21.1474,2,1,3,2,2,4,1,1,2,1,75000,900,3,0.9875,1,1,1,1,1,1,1,1,1,1,1
15.3545,2,1,3,2,1,4,1,1,2,1,84000,1100,3,0.9875,1,0,0,0,1,1,0,0,1,0,0
21.1474,2,1,3,2,1,4,1,1,2,1,84000,1100,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
21.1474,2,1,3,2,1,4,1,1,2,1,84000,1100,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
12.3167,2,1,3,2,1,3,1,1,2,1,69000,840,1,0.9875,1,1,1,1,1,1,1,1,1,1,1
70.25,2,1,5,2,3,3,1,1,2,1,100000,1100,3,0.9875,1,1,1,1,1,1,1,1,1,1,1
70.25,2,1,3,2,3,3,1,1,2,1,95000,1300,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
15.3545,1,1,3,2,1,2,1,1,2,1,86000,1100,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
15.3545,2,1,3,2,1,2,1,1,2,1,86000,1100,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
15.3545,2,1,4,2,1,2,1,1,2,1,84000,1100,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
15.3545,2,1,3,2,3,2,1,1,2,1,92000,1200,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
15.3545,2,1,3,2,1,2,1,1,2,1,69000,740,1,0.9875,1,0,1,1,1,1,1,1,1,1,1
15.3545,2,1,3,2,2,2,1,1,1,1,120000,1200,3,0.9875,1,1,1,1,1,1,1,1,1,1,1
15.3545,2,1,3,2,1,2,1,1,2,1,120000,1100,3,0.9875,1,1,1,1,1,1,1,1,1,1,1
15.3545,2,1,3,2,1,2,1,1,2,1,56000,1100,3,0.9875,1,1,1,1,1,1,0,0,1,0,0
15.3545,2,1,3,2,1,2,1,1,2,1,84000,1100,1,0.9875,1,0,0,0,0,1,0,0,1,0,0
15.3545,2,1,3,2,1,2,1,1,2,1,88000,1100,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
15.3545,2,1,3,2,1,2,1,1,2,1,80000,990,1,0.9875,1,0,0,0,1,1,0,0,1,0,0
70.25,2,1,3,2,3,3,1,1,1,1,92000,1200,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
70.25,2,1,3,2,3,3,1,1,2,1,72000,840,1,0.9875,0,0,0,0,0,0,0,0,0,0,0
70.25,2,1,4,2,3,3,1,2,2,1,92000,1200,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
15.3545,2,1,3,2,1,2,1,1,2,1,86000,1100,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
15.3545,2,1,3,2,1,2,1,1,2,1,89000,1100,1,0.9875,1,1,1,1,1,1,1,0,0,0,0
15.3545,2,1,3,2,1,2,1,1,3,1,86000,1100,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
15.3545,2,1,3,2,1,2,1,1,1,1,86000,1100,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
15.3545,2,1,3,2,1,2,1,1,2,1,86000,1100,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
70.25,2,1,4,2,3,3,1,1,2,1,65000,1300,3,0.9875,1,1,1,1,1,1,1,1,1,1,1
70.25,2,1,5,2,3,3,1,1,2,1,75000,900,1,0.9875,0,0,0,0,0,0,0,0,0,0,0
15.3545,2,1,3,2,1,2,1,1,2,1,87000,1100,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
15.3545,2,1,3,2,3,2,1,1,2,1,70000,1100,3,0.9875,1,1,1,1,1,1,1,1,1,1,1
15.3545,2,1,3,2,1,2,1,1,2,1,62000,840,1,0.9875,1,1,1,1,1,1,1,1,1,1,1
21.1474,2,1,5,2,2,4,1,1,2,1,110000,1200,3,0.9875,1,1,1,1,1,1,1,1,1,1,1
15.3545,2,1,3,2,2,2,1,1,2,1,84000,1100,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
21.1474,2,1,4,2,2,4,1,1,2,1,75000,900,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
12.3167,2,1,3,2,1,1,1,1,2,1,86000,810,3,0.9875,1,1,1,1,0,0,1,0,0,0,0
15.3545,2,1,3,2,1,2,1,1,2,1,86000,1100,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
21.1474,2,1,3,2,3,3,1,1,2,1,77000,920,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
70.25,1,1,3,2,3,3,1,1,2,1,92000,1200,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
70.25,2,1,3,2,2,3,1,1,2,1,84000,1100,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
70.25,2,1,5,2,3,3,1,1,2,1,99000,1200,3,0.9875,1,1,1,1,1,1,1,1,1,1,1
70.25,2,1,5,2,3,3,1,1,2,1,72000,840,1,0.9875,0,0,0,0,0,0,0,0,0,0,0
70.25,2,1,5,2,3,3,1,1,1,1,92000,1200,3,0.9875,0,0,0,0,0,0,0,0,0,0,0
70.25,2,1,5,2,3,3,4,1,2,1,66000,840,1,0.9875,1,1,1,1,1,1,1,1,1,1,1
70.25,2,1,5,2,1,3,1,1,1,1,75000,920,3,0.9875,1,1,1,1,1,1,1,1,1,1,1
70.25,2,1,5,2,3,3,1,1,2,1,110000,1200,3,0.9875,1,1,1,1,1,1,1,1,1,1,1
70.25,2,1,3,2,2,3,1,1,1,1,96000,1300,3,0.9875,1,1,1,1,1,1,1,1,1,1,1
70.25,2,1,3,2,2,3,1,1,1,1,72000,840,3,0.9875,1,0,1,1,0,0,1,0,0,0,0
15.3545,2,1,5,2,1,2,1,1,3,1,56000,840,1,0.9875,1,1,1,1,1,1,1,1,1,1,1
21.1474,2,1,1,2,1,4,0,0,2,1,84000,1100,3,0.9875,0,0,0,0,0,0,0,1,0,0,1
21.1474,2,1,1,2,3,4,0,0,1,1,78000,920,1,0.9875,1,1,1,1,1,1,1,1,1,1,1
12.3167,2,1,1,2,1,1,0,0,3,1,97000,1200,3,0.9875,1,1,1,1,1,1,1,1,1,1,1
15.3545,2,1,1,2,1,1,0,0,1,1,150000,630,1,0.9875,1,1,1,1,0,1,1,1,1,0,1
12.3167,2,1,1,2,1,1,0,0,1,1,92000,1200,3,0.9875,0,0,0,0,0,0,0,1,0,0,1
15.3545,2,1,1,2,1,2,0,0,3,1,75000,1200,3,0.9875,1,1,1,1,1,1,1,1,1,1,1
15.3545,1,1,1,2,2,2,0,0,2,1,84000,1100,1,0.9875,0,0,0,0,0,0,0,1,0,0,1
35.125,2,1,3,2,2,3,1,1,1,2,150000,2500,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,4,2,3,3,1,1,2,2,160000,1800,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,3,2,3,4,1,1,2,2,160000,1700,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
7.0491,2,1,3,2,4,5,1,1,2,3,210000,2800,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
7.0491,2,1,3,2,3,5,1,1,1,3,250000,2400,1,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,1,1,4,2,1,4,1,1,3,2,120000,1400,1,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,3,2,3,4,1,1,1,2,130000,1300,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,3,2,2,4,1,1,2,2,140000,1300,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,5,2,1,4,3,3,3,2,220000,1200,1,1.0442,1,1,1,1,1,1,0,0,1,0,0
10.5737,2,1,5,2,1,4,3,1,2,2,150000,1500,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
10.5737,2,1,3,2,3,4,3,1,2,2,150000,1600,3,1.0442,1,1,1,1,1,1,0,0,1,0,0
10.5737,1,1,3,2,1,4,3,1,2,2,130000,1200,1,1.0442,1,0,1,1,1,1,0,0,1,0,0
10.5737,2,1,4,2,3,4,3,1,2,2,190000,1600,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,4,2,2,4,3,2,1,2,260000,1100,1,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,3,2,3,4,3,1,1,2,220000,1600,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,3,2,3,4,3,1,2,2,96000,2000,3,1.0442,1,1,1,1,1,1,1,0,1,0,0
10.5737,2,1,4,2,1,4,3,1,2,2,180000,1400,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,3,2,1,4,3,1,2,2,130000,1100,1,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,2,1,5,2,3,3,1,3,2,2,110000,1800,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,4,2,1,4,3,1,2,2,130000,1200,3,1.0442,1,0,1,1,1,1,1,1,1,1,1
10.5737,1,1,4,2,1,4,3,1,2,2,150000,1500,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
7.0491,2,1,3,2,2,5,1,1,1,3,190000,2600,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,4,2,1,4,2,1,2,2,300000,1600,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,1,1,4,2,1,4,3,1,1,2,150000,1500,3,1.0442,1,0,1,1,1,1,0,0,1,0,0
10.5737,2,1,4,2,1,4,3,2,2,2,160000,1600,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
10.5737,2,1,5,2,1,4,3,1,2,2,300000,1600,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,3,2,1,4,3,1,3,2,96000,910,1,1.0442,0,0,0,0,0,0,0,0,0,0,0
10.5737,2,1,4,2,1,4,3,1,2,2,170000,1800,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
10.5737,2,1,4,2,3,4,3,1,2,2,96000,910,1,1.0442,1,1,1,1,1,1,0,0,1,0,0
10.5737,2,1,3,2,2,4,1,1,2,2,96000,910,1,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,4,2,1,4,3,2,2,2,220000,1200,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,4,2,1,4,3,1,2,2,140000,1400,1,1.0442,0,0,0,0,0,0,0,0,0,0,0
10.5737,2,1,4,2,1,4,3,1,2,2,170000,1800,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
10.5737,2,1,3,2,3,4,3,1,1,2,300000,1800,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,3,2,3,3,1,1,2,2,120000,1100,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,3,2,2,3,1,2,2,2,160000,1900,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,3,3,1,1,2,2,170000,1800,3,1.0442,1,1,1,1,1,1,0,1,1,1,1
35.125,2,1,3,2,3,3,1,1,1,2,130000,1500,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,3,3,1,1,2,2,210000,2500,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,1,1,3,2,1,3,1,1,2,2,150000,1100,1,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,4,2,3,3,1,1,2,2,180000,2000,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,2,1,3,2,2,3,1,1,2,2,150000,1500,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,2,1,3,2,2,3,1,1,2,2,140000,1900,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,2,3,1,2,1,2,160000,1700,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
10.5737,2,1,3,2,1,4,3,2,2,2,140000,1200,1,1.0442,0,0,0,0,0,0,0,0,0,0,0
10.5737,2,1,3,2,1,4,3,1,1,2,140000,1400,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
7.6773,2,1,3,2,2,2,1,1,2,2,160000,1800,3,1.0442,1,0,1,1,1,1,1,1,1,1,1
7.6773,2,1,3,2,2,2,1,1,2,2,170000,1900,3,1.0442,1,0,1,1,1,1,1,1,1,1,1
7.6773,2,1,3,2,1,2,1,1,2,2,200000,2400,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
7.6773,2,1,3,2,2,2,1,1,2,2,130000,1100,3,1.0442,1,0,1,1,1,1,1,1,1,1,1
7.6773,2,1,5,2,1,2,1,1,1,2,150000,1600,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
7.6773,2,1,3,2,1,2,1,3,1,2,130000,1100,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
7.6773,2,1,3,2,1,2,1,1,1,2,150000,1500,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
7.6773,1,1,3,2,1,2,1,1,2,2,150000,1500,3,1.0442,1,1,1,1,1,1,0,0,1,0,0
7.6773,1,1,3,2,1,2,1,1,2,2,140000,1300,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,2,1,3,2,3,3,1,1,2,2,180000,2000,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,2,1,3,2,3,3,1,1,2,2,130000,1600,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,2,3,1,1,2,2,100000,2000,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,3,3,1,1,2,2,170000,1900,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,1,1,5,2,3,3,1,1,2,2,170000,2500,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
7.6773,2,1,3,2,1,2,1,1,1,2,150000,1600,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
7.6773,1,1,3,2,1,2,1,2,2,2,89000,1100,3,1.0442,1,1,1,1,1,1,0,0,1,0,0
7.6773,2,1,3,2,3,2,1,2,1,2,120000,1800,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
7.6773,2,1,3,2,1,2,1,1,2,2,150000,1600,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
7.6773,2,1,3,2,1,2,1,1,2,2,250000,2400,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
7.6773,2,1,3,2,2,2,1,1,2,2,140000,1800,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
7.6773,2,1,3,2,1,2,1,1,2,2,150000,1600,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
7.6773,2,1,3,2,1,2,1,1,2,2,160000,1600,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
7.6773,2,1,3,2,1,2,1,1,1,2,120000,1800,3,1.0442,1,1,1,1,0,0,1,0,0,0,0
35.125,1,1,3,2,3,3,1,2,2,2,150000,1600,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,2,1,5,2,3,3,1,3,1,2,150000,1900,3,1.0442,1,1,1,1,1,1,1,1,0,1,0
35.125,2,1,5,2,3,3,1,1,2,2,150000,2500,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,2,3,1,1,2,2,190000,2100,1,1.0442,1,1,1,1,1,1,1,1,1,1,1
7.6773,1,1,3,2,1,2,1,2,1,2,140000,1700,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
7.6773,2,1,3,2,3,2,1,1,2,2,110000,1300,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
7.6773,2,1,3,2,2,2,1,1,2,2,150000,2000,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
7.6773,2,1,3,2,3,2,1,1,2,2,150000,1900,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,3,2,3,4,1,1,1,2,180000,2000,3,1.0442,1,0,1,1,1,1,1,1,1,1,1
10.5737,2,1,4,2,3,4,1,2,2,2,130000,1200,3,1.0442,1,0,1,1,1,1,1,1,1,1,1
7.6773,2,1,3,2,3,2,1,1,2,2,140000,1300,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
7.6773,2,1,3,2,1,2,1,1,2,2,150000,1700,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
7.6773,2,1,3,2,2,2,1,1,1,2,250000,2400,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,5,2,2,4,1,2,2,2,96000,1500,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,3,2,2,4,1,1,2,2,140000,2000,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,3,2,3,1,3,1,2,2,130000,1300,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,1,1,3,2,1,1,1,1,2,2,150000,1600,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,2,1,3,2,2,3,1,1,2,2,160000,1900,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,1,1,3,2,3,3,1,3,2,2,120000,1900,3,1.0442,1,1,1,1,0,0,0,0,0,0,0
7.6773,2,1,3,2,3,2,1,1,2,2,170000,2400,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
7.6773,2,1,3,2,1,2,1,1,2,2,89000,1300,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,2,3,1,1,2,2,240000,1900,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,3,2,2,4,1,1,1,2,96000,2000,1,1.0442,1,1,1,1,0,0,1,0,0,0,0
10.5737,2,1,3,2,3,4,1,1,1,2,180000,1700,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,3,2,2,4,1,1,2,2,96000,1800,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,3,2,2,4,1,2,2,2,160000,1800,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
10.5737,2,1,3,2,2,4,1,1,2,2,110000,1800,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,3,2,3,4,1,1,2,2,120000,2000,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,3,2,2,4,1,1,2,2,170000,1800,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
10.5737,2,1,3,2,2,4,1,1,2,2,170000,1900,1,1.0442,0,0,0,0,0,0,0,0,0,0,0
6.1583,2,1,3,2,3,1,1,1,2,2,96000,1700,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,3,2,1,1,1,1,2,2,150000,1700,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,3,2,3,1,1,1,1,2,130000,1900,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,3,2,3,1,1,1,2,2,85000,990,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,3,2,1,1,1,1,2,2,280000,1700,1,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,3,2,1,1,1,1,2,2,160000,1900,3,1.0442,1,0,1,1,0,0,1,0,0,0,0
6.1583,2,1,3,2,3,1,1,1,1,2,85000,1700,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,2,3,1,1,2,2,130000,1600,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,3,3,1,1,2,2,120000,1900,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,5,2,3,3,1,1,2,2,170000,1900,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,2,1,3,2,3,3,1,1,2,2,130000,1600,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,5,2,3,3,1,2,2,2,120000,1600,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,2,3,1,2,2,2,140000,1700,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,2,3,1,1,2,2,200000,2500,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,2,1,3,2,3,3,1,1,3,2,130000,2500,3,1.0442,1,1,0,0,1,1,1,1,1,1,1
35.125,2,1,3,2,2,3,1,1,2,2,100000,1600,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,5,2,3,3,1,1,2,2,170000,1900,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,2,1,5,2,3,3,1,2,2,2,160000,1700,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,2,1,5,2,3,3,1,1,2,2,150000,1500,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,2,3,1,1,2,2,190000,2300,3,1.0442,1,0,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,3,3,1,1,2,2,180000,2100,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,2,1,3,2,3,3,1,1,2,2,110000,1400,3,1.0442,1,1,1,1,1,1,0,1,1,1,1
35.125,2,1,3,2,3,3,1,1,2,2,190000,2500,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,3,3,1,1,2,2,160000,1700,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,2,1,5,2,3,3,1,1,2,2,110000,1100,3,1.0442,1,1,1,1,1,1,1,0,0,0,0
35.125,2,1,3,2,2,3,1,1,2,2,110000,1700,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,5,2,3,3,1,1,2,2,120000,1900,3,1.0442,1,1,1,1,1,1,1,1,0,1,0
35.125,2,1,5,2,3,3,1,1,2,2,140000,1400,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,2,1,3,2,2,3,2,2,2,2,170000,1700,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,3,3,1,2,2,2,140000,1100,3,1.0442,0,0,0,0,0,0,0,0,0,0,0
35.125,2,1,3,2,2,3,1,1,2,2,150000,1600,3,1.0442,1,0,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,3,3,1,1,1,2,190000,2000,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,3,2,3,3,1,1,1,2,190000,2000,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
7.6773,2,1,3,2,3,3,1,1,1,2,210000,2200,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,1,2,3,4,0,0,2,2,140000,910,1,1.0442,1,1,1,1,1,1,1,1,1,1,1
7.0491,2,1,1,2,3,5,0,0,3,3,230000,2600,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,1,2,3,4,0,0,3,2,170000,1800,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,2,2,1,4,0,0,1,2,140000,1400,3,1.0442,0,0,0,0,0,0,0,1,0,0,1
10.5737,2,1,1,2,1,4,0,0,2,2,150000,1600,3,1.0442,1,0,0,0,0,1,0,1,0,0,1
10.5737,2,1,2,2,3,4,0,0,1,2,200000,1400,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,2,2,1,4,0,0,1,2,130000,1200,1,1.0442,0,0,0,0,0,0,0,1,0,0,1
7.6773,2,1,2,2,4,4,0,0,2,2,160000,1700,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,1,2,1,1,0,0,1,2,140000,1700,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,1,1,1,2,3,1,0,0,2,2,130000,1500,1,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,1,2,3,1,0,0,1,2,180000,1900,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,2,2,1,1,0,0,2,2,280000,1600,1,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,1,2,1,1,0,0,2,2,180000,1900,3,1.0442,0,0,0,0,0,0,0,1,0,0,1
6.1583,2,1,1,2,3,1,0,0,1,2,150000,1600,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,1,2,3,1,0,0,2,2,190000,1900,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,1,2,2,3,0,0,1,2,140000,1100,1,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,1,2,3,3,0,0,2,2,140000,1700,3,1.0442,1,1,1,1,1,1,0,1,1,1,1
7.6773,2,1,2,2,1,2,0,0,1,2,170000,1900,3,1.0442,0,0,0,0,0,0,0,1,0,0,1
7.6773,2,1,2,2,2,2,0,0,1,2,250000,2400,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
7.6773,2,1,1,2,3,2,0,0,2,2,160000,1500,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
7.6773,2,1,1,2,1,2,0,0,1,2,160000,1800,3,1.0442,0,0,0,0,0,0,0,1,0,0,1
7.6773,2,1,1,2,1,2,0,0,2,2,150000,1600,1,1.0442,1,0,1,1,0,1,1,1,1,1,1
7.6773,2,1,1,2,1,2,0,0,3,2,130000,1200,1,1.0442,1,1,1,1,1,1,1,1,1,1,1
7.6773,2,1,1,2,1,2,0,0,3,2,170000,1800,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
35.125,2,1,1,2,3,3,0,0,3,2,170000,1800,3,1.0442,0,0,0,0,0,0,0,1,0,0,1
10.5737,2,1,1,2,3,4,0,0,2,2,220000,2200,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,1,2,1,1,0,0,2,2,150000,1600,3,1.0442,0,0,0,0,0,0,0,1,0,0,1
6.1583,2,1,1,2,3,1,0,0,2,2,150000,1600,3,1.0442,1,0,1,1,1,1,1,1,1,1,1
6.1583,2,1,1,2,1,1,0,0,2,2,160000,1700,3,1.0442,0,0,0,0,0,0,0,1,0,0,1
6.1583,2,1,1,2,1,1,0,0,2,2,150000,1600,3,1.0442,0,0,0,0,0,0,0,1,0,0,1
6.1583,2,1,1,2,3,1,0,0,1,2,140000,1400,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,1,2,1,1,0,0,2,2,160000,1700,3,1.0442,0,0,0,0,0,0,0,1,0,0,1
6.1583,2,1,1,2,1,1,0,0,1,2,140000,1400,3,1.0442,0,0,0,0,0,0,0,1,0,0,1
6.1583,2,1,1,2,1,1,0,0,2,2,160000,1900,3,1.0442,0,0,0,0,0,0,0,1,0,0,1
6.1583,2,1,1,2,1,1,0,0,2,2,110000,1600,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,1,2,1,1,0,0,2,2,140000,1300,3,1.0442,0,0,0,0,0,0,0,1,0,0,1
35.125,2,1,2,2,3,3,0,0,1,2,170000,1900,3,1.0442,1,0,1,1,1,1,1,1,1,1,1
7.6773,2,1,2,2,3,2,0,0,2,2,250000,1600,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
10.5737,2,1,1,2,2,4,0,0,2,2,160000,1800,1,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,1,2,1,1,0,0,2,2,280000,1900,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,1,2,3,1,0,0,1,2,110000,1700,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,2,2,2,1,0,0,1,2,100000,1600,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
6.1583,2,1,1,2,1,1,0,0,2,2,85000,1300,3,1.0442,1,1,1,1,1,1,1,1,1,1,1
