WEIGHT,LOCATION,REGION,SECTIONS,PRICE,SQFT,BEDROOMS,WGTADJ
8.0667,2,1,2,130000,1300,3,1.0361
35.9536,1,3,2,130000,1100,1,1.0361
35.9536,1,3,2,240000,1900,3,1.0361
35.9536,2,3,2,190000,1900,3,1.0361
13.1579,1,4,2,160000,1600,3,1.0361
10.15,1,2,2,250000,1800,1,1.0361
10.15,2,2,2,160000,1700,3,1.0361
13.1579,1,4,2,110000,1100,1,1.0361
13.1579,2,4,2,220000,1500,3,1.0361
13.1579,3,4,2,140000,1300,3,1.0361
13.1579,2,4,2,300000,2100,3,1.0361
8.0667,2,1,2,140000,1500,3,1.0361
8.0667,3,1,2,160000,1500,3,1.0361
8.0667,1,1,2,140000,1300,3,1.0361
8.0667,2,1,2,190000,1900,3,1.0361
8.0667,1,1,2,140000,1400,3,1.0361
8.0667,3,1,2,160000,1700,3,1.0361
10.15,1,2,2,150000,1600,3,1.0361
10.15,1,2,2,190000,2200,3,1.0361
10.15,1,2,2,89000,1100,3,1.0361
10.15,3,2,2,89000,1500,3,1.0361
35.9536,3,3,2,200000,2500,3,1.0361
8.7719,3,5,3,220000,2700,3,1.0361
13.1579,3,4,2,96000,1300,3,1.0361
13.1579,2,4,2,140000,1300,1,1.0361
13.1579,2,4,2,130000,1200,3,1.0361
13.1579,2,4,2,96000,910,1,1.0361
8.0667,1,1,2,180000,1700,3,1.0361
8.0667,2,1,2,100000,1600,3,1.0361
35.9536,2,3,2,160000,1700,3,1.0361
35.9536,2,3,2,170000,2000,3,1.0361
35.9536,3,3,2,140000,2100,3,1.0361
35.9536,3,3,2,87000,1600,3,1.0361
10.15,1,2,2,160000,1600,3,1.0361
10.15,1,2,2,100000,2400,1,1.0361
10.15,2,2,2,150000,1300,3,1.0361
10.15,3,2,2,89000,1100,3,1.0361
10.15,3,2,2,160000,1700,3,1.0361
59.65,1,3,1,74000,900,1,1.0344
23.8211,1,4,1,88000,1200,3,1.0344
23.8211,1,4,1,120000,900,3,1.0344
23.8211,1,4,1,100000,810,1,1.0344
23.8211,1,4,1,80000,900,1,1.0344
59.65,1,3,1,64000,900,1,1.0344
59.65,1,3,1,130000,1200,3,1.0344
59.65,3,3,1,84000,1300,3,1.0344
59.65,2,3,1,110000,660,1,1.0344
59.65,3,3,1,72000,660,1,1.0344
59.65,2,3,1,79000,1100,3,1.0344
59.65,2,3,1,130000,1300,3,1.0344
18.1091,1,2,1,80000,740,1,1.0344
18.1091,1,2,1,80000,1200,3,1.0344
18.1091,3,2,1,90000,990,3,1.0344
18.1091,1,2,1,98000,1100,3,1.0344
18.1091,1,2,1,87000,990,1,1.0344
59.65,1,2,1,96000,1000,3,1.0344
18.1091,1,2,1,70000,1200,3,1.0344
59.65,3,3,1,130000,1300,3,1.0344
59.65,2,3,1,81000,1200,3,1.0344
18.1091,1,2,1,65000,1000,3,1.0344
18.1091,1,2,1,70000,1100,3,1.0344
18.1091,1,2,1,93000,960,1,1.0344
18.1091,1,2,1,98000,1100,3,1.0344
18.1091,1,2,1,96000,1000,3,1.0344
18.1091,1,2,1,100000,1200,3,1.0344
18.1091,1,2,1,120000,1200,3,1.0344
18.1091,1,2,1,98000,1100,3,1.0344
18.1091,1,2,1,79000,900,1,1.0344
18.1091,1,2,1,93000,960,1,1.0344
18.1091,1,2,1,95000,990,1,1.0344
18.1091,1,2,1,70000,920,3,1.0344
18.1091,1,2,1,92000,920,1,1.0344
23.8211,3,4,1,100000,1100,3,1.0344
18.1091,2,2,1,120000,1300,3,1.0344
23.8211,2,4,1,110000,1100,3,1.0344
23.8211,3,4,1,94000,770,1,1.0344
23.8211,2,4,1,110000,1100,3,1.0344
59.65,3,3,1,100000,1200,3,1.0344
59.65,3,3,1,74000,1200,3,1.0344
18.1091,1,2,1,99000,1100,3,1.0344
18.1091,1,2,1,87000,900,3,1.0344
23.8211,2,4,1,87000,810,1,1.0344
14.6,1,1,1,98000,1100,3,1.0344
14.6,1,1,1,150000,900,1,1.0344
14.6,1,1,1,100000,1100,3,1.0344
14.6,1,1,1,94000,980,1,1.0344
14.6,1,1,1,98000,1100,1,1.0344
14.6,1,1,1,150000,1100,3,1.0344
14.6,1,1,1,98000,1100,1,1.0344
59.65,2,3,1,100000,1200,3,1.0344
59.65,2,3,1,100000,1200,3,1.0344
59.65,2,3,1,91000,900,1,1.0344
59.65,1,3,1,98000,1100,3,1.0344
59.65,2,3,1,100000,1200,3,1.0344
59.65,1,3,1,77000,920,3,1.0344
59.65,3,3,1,59000,900,3,1.0344
59.65,3,3,1,98000,1100,3,1.0344
14.6,1,1,1,110000,1100,3,1.0344
14.6,1,1,1,92000,920,1,1.0344
18.1091,1,2,1,95000,990,3,1.0344
18.1091,1,2,1,98000,1100,1,1.0344
18.1091,1,2,1,76000,1100,3,1.0344
18.1091,1,2,1,75000,1100,3,1.0344
23.8211,1,4,1,110000,1300,3,1.0344
14.6,1,1,1,110000,950,3,1.0344
14.6,1,1,1,91000,900,1,1.0344
14.6,3,1,1,88000,630,1,1.0344
14.6,1,1,1,94000,980,1,1.0344
14.6,2,1,1,75000,950,3,1.0344
14.6,1,1,1,71000,1100,1,1.0344
14.6,1,1,1,79000,630,1,1.0344
18.1091,1,2,1,120000,1200,3,1.0344
14.6,1,1,1,94000,980,1,1.0344
14.6,1,1,1,110000,1100,1,1.0344
59.65,3,3,1,90000,660,1,1.0344
59.65,1,3,1,130000,1200,3,1.0344
59.65,2,3,1,98000,1100,1,1.0344
18.1091,1,2,1,96000,1000,3,1.0344
29.825,2,3,2,160000,1900,3,1.046
29.825,3,3,2,240000,2500,3,1.046
29.825,2,3,2,240000,2000,3,1.046
11.9105,2,4,2,96000,910,1,1.046
11.9105,2,4,2,170000,1800,3,1.046
11.9105,1,4,2,160000,1100,1,1.046
11.9105,1,4,2,160000,1600,3,1.046
11.9105,3,4,2,160000,1700,3,1.046
11.9105,1,4,2,150000,1300,1,1.046
11.9105,2,4,2,210000,1200,1,1.046
11.9105,3,4,2,300000,1900,3,1.046
11.9105,1,4,2,140000,1200,1,1.046
11.9105,1,4,2,150000,1500,3,1.046
11.9105,1,4,2,230000,1300,3,1.046
11.9105,1,4,2,120000,910,1,1.046
11.9105,1,4,2,200000,1800,1,1.046
11.9105,1,4,2,140000,1300,3,1.046
11.9105,1,4,2,180000,2000,3,1.046
11.9105,1,4,2,140000,1300,3,1.046
11.9105,1,4,2,300000,1500,3,1.046
11.9105,1,4,2,170000,1800,1,1.046
11.9105,3,4,2,150000,1700,1,1.046
11.9105,1,4,2,150000,1500,3,1.046
11.9105,1,4,2,140000,1200,1,1.046
11.9105,1,4,2,140000,1600,3,1.046
11.9105,1,4,2,130000,1100,1,1.046
11.9105,1,4,2,220000,1600,3,1.046
7.3,1,1,2,160000,1600,3,1.046
29.825,1,3,2,160000,1600,3,1.046
29.825,3,3,2,180000,1800,3,1.046
29.825,3,3,2,200000,2500,3,1.046
29.825,3,3,2,130000,1100,1,1.046
29.825,3,3,2,140000,1100,1,1.046
29.825,3,3,2,170000,2100,3,1.046
29.825,1,3,2,190000,1400,1,1.046
29.825,3,3,2,110000,1100,3,1.046
29.825,3,3,2,180000,2100,3,1.046
29.825,1,3,2,160000,1600,3,1.046
29.825,3,3,2,87000,1100,3,1.046
29.825,3,3,2,200000,2500,3,1.046
11.9105,1,4,2,200000,1700,3,1.046
11.9105,1,4,2,130000,910,1,1.046
9.0545,3,2,2,150000,2000,3,1.046
9.0545,1,2,2,120000,1600,3,1.046
9.0545,1,2,2,180000,2200,3,1.046
9.0545,3,2,2,250000,1800,3,1.046
9.0545,1,2,2,150000,1500,3,1.046
9.0545,2,2,2,250000,2400,3,1.046
29.825,2,3,2,160000,1600,3,1.046
29.825,2,3,2,130000,2200,3,1.046
9.0545,1,2,2,140000,1600,3,1.046
9.0545,1,2,2,160000,1700,1,1.046
9.0545,1,2,2,120000,1200,3,1.046
9.0545,1,2,2,150000,1400,3,1.046
9.0545,1,2,2,160000,1800,3,1.046
9.0545,1,2,2,160000,1900,3,1.046
9.0545,1,2,2,160000,1700,3,1.046
9.0545,1,2,2,150000,1300,3,1.046
9.0545,3,2,2,150000,1300,3,1.046
9.0545,1,2,2,110000,1200,3,1.046
9.0545,1,2,2,150000,1300,3,1.046
9.0545,1,2,2,180000,2000,3,1.046
9.0545,1,2,2,120000,1500,3,1.046
9.0545,1,2,2,160000,1900,3,1.046
9.0545,1,2,2,130000,1600,3,1.046
29.825,3,3,2,170000,2500,3,1.046
9.0545,3,2,2,160000,1600,3,1.046
9.0545,2,2,2,170000,2000,3,1.046
9.0545,3,4,2,190000,1700,3,1.046
9.0545,2,2,2,180000,2200,3,1.046
9.0545,2,2,2,200000,2400,3,1.046
11.9105,2,4,2,170000,1800,3,1.046
11.9105,2,4,2,160000,1700,3,1.046
7.3,1,1,2,170000,1900,3,1.046
29.825,3,3,2,170000,1900,3,1.046
9.0545,1,2,2,140000,1200,3,1.046
9.0545,1,2,2,170000,1900,3,1.046
9.0545,1,2,2,160000,1600,3,1.046
29.825,3,3,2,200000,2500,3,1.046
11.9105,2,4,2,170000,1600,3,1.046
11.9105,2,4,2,140000,2000,3,1.046
11.9105,1,4,2,230000,1600,3,1.046
11.9105,2,4,2,220000,1600,3,1.046
11.9105,2,4,2,96000,1300,3,1.046
7.9404,2,5,3,170000,2300,3,1.046
11.9105,2,4,2,180000,1600,3,1.046
11.9105,2,4,2,160000,1700,1,1.046
11.9105,2,4,2,160000,1600,3,1.046
11.9105,2,4,2,120000,910,1,1.046
11.9105,2,4,2,96000,910,1,1.046
7.3,1,1,2,130000,1200,1,1.046
7.3,1,1,2,170000,1900,3,1.046
7.3,1,1,2,99000,1300,3,1.046
7.3,2,1,2,110000,1600,3,1.046
7.3,1,1,2,170000,1900,3,1.046
7.3,3,1,2,120000,1700,3,1.046
7.3,1,1,2,280000,1600,3,1.046
7.3,1,1,2,130000,990,1,1.046
7.3,1,1,2,130000,990,1,1.046
7.3,1,1,2,170000,1400,3,1.046
7.3,2,1,2,140000,1300,3,1.046
29.825,1,3,2,150000,1600,3,1.046
29.825,2,3,2,160000,1600,3,1.046
29.825,3,3,2,150000,1300,3,1.046
29.825,2,3,2,180000,2300,3,1.046
29.825,2,3,2,140000,1700,3,1.046
29.825,3,3,2,160000,1600,3,1.046
29.825,2,3,2,210000,2500,3,1.046
29.825,3,3,2,170000,1900,3,1.046
29.825,2,3,2,150000,2000,3,1.046
29.825,3,3,2,210000,2500,3,1.046
29.825,3,3,2,200000,2500,3,1.046
29.825,3,3,2,140000,2500,3,1.046
29.825,2,3,2,170000,1900,3,1.046
29.825,2,3,2,110000,1700,3,1.046
11.9105,2,4,2,210000,1600,3,1.046
11.9105,2,4,2,300000,1600,3,1.046
11.9105,2,4,2,210000,1200,3,1.046
7.9404,1,5,3,190000,2300,3,1.046
7.3,2,1,2,100000,990,3,1.046
7.3,1,1,2,160000,1600,3,1.046
7.3,1,1,2,150000,1100,1,1.046
7.3,1,1,2,140000,1300,3,1.046
7.3,3,1,2,85000,1200,3,1.046
7.3,2,1,2,140000,1200,3,1.046
7.3,1,1,2,280000,1900,1,1.046
7.3,2,1,2,180000,1600,3,1.046
7.3,2,1,2,210000,1600,3,1.046
29.825,3,3,2,150000,1400,1,1.046
9.0545,1,2,2,250000,1700,1,1.046
29.825,2,3,2,87000,1600,3,1.046
29.825,2,3,2,130000,1900,3,1.046
9.0545,1,2,2,120000,1400,3,1.046
9.0545,1,2,2,140000,1200,3,1.046
29.825,2,4,2,150000,1800,3,1.046
7.3,2,1,2,130000,1300,3,1.046
7.3,1,1,2,150000,1300,3,1.046
7.3,3,1,2,120000,1300,3,1.046
7.3,3,1,2,150000,1900,3,1.046
7.3,3,1,2,180000,1900,3,1.046
7.3,3,1,2,150000,1600,3,1.046
7.3,1,1,2,150000,1400,3,1.046
7.3,2,1,2,180000,1700,3,1.046
7.3,1,1,2,120000,1600,3,1.046
7.3,1,1,2,160000,1600,3,1.046
29.825,2,3,2,160000,1600,3,1.046
11.9105,2,4,2,180000,2000,3,1.046
11.9105,2,4,2,110000,1500,3,1.046
7.3,1,1,2,160000,1700,1,1.046
7.3,1,1,2,150000,1300,3,1.046
7.3,3,1,2,170000,1700,3,1.046
29.825,3,3,2,150000,1300,3,1.046
56.7929,3,3,1,65000,1100,1,1.0988
20.3158,1,4,1,110000,700,1,1.0988
20.3158,2,4,1,74000,670,1,1.0988
20.3158,1,4,1,69000,670,1,1.0988
20.3158,1,4,1,82000,960,1,1.0988
15.7167,2,1,1,76000,700,1,1.0988
56.7929,1,3,1,77000,840,1,1.0988
56.7929,1,3,1,53000,840,1,1.0988
56.7929,3,3,1,77000,840,1,1.0988
56.7929,1,3,1,71000,660,1,1.0988
56.7929,2,3,1,77000,840,1,1.0988
19.4636,2,2,1,92000,1100,1,1.0988
19.4636,1,2,1,120000,1300,3,1.0988
19.4636,1,2,1,93000,1100,3,1.0988
19.4636,1,2,1,85000,1000,3,1.0988
19.4636,2,2,1,120000,970,1,1.0988
19.4636,1,2,1,87000,1300,3,1.0988
19.4636,3,2,1,90000,900,1,1.0988
56.7929,3,3,1,83000,1300,3,1.0988
56.7929,3,3,1,75000,1100,3,1.0988
19.4636,2,2,1,95000,1300,3,1.0988
19.4636,1,2,1,100000,1100,3,1.0988
19.4636,1,2,1,86000,1100,3,1.0988
20.3158,1,2,1,96000,1300,3,1.0988
19.4636,1,2,1,70000,1200,3,1.0988
19.4636,1,2,1,77000,840,1,1.0988
56.7929,3,3,1,91000,1300,3,1.0988
56.7929,3,3,1,59000,840,1,1.0988
19.4636,3,2,1,94000,1200,3,1.0988
19.4636,1,2,1,64000,1200,3,1.0988
19.4636,3,2,1,94000,1200,3,1.0988
19.4636,2,2,1,94000,1200,3,1.0988
56.7929,1,3,1,62000,840,1,1.0988
19.4636,3,2,1,75000,800,1,1.0988
19.4636,1,2,1,88000,1100,1,1.0988
19.4636,1,2,1,75000,800,1,1.0988
19.4636,1,2,1,86000,1100,3,1.0988
20.3158,3,3,1,86000,1100,1,1.0988
15.7167,1,1,1,81000,920,1,1.0988
56.7929,3,3,1,79000,900,1,1.0988
56.7929,3,3,1,91000,1200,3,1.0988
56.7929,3,3,1,82000,900,1,1.0988
56.7929,1,3,1,130000,1200,3,1.0988
56.7929,2,3,1,64000,840,1,1.0988
19.4636,1,2,1,77000,1200,3,1.0988
20.3158,1,4,1,83000,960,1,1.0988
15.7167,1,1,1,87000,920,1,1.0988
15.7167,1,1,1,78000,780,1,1.0988
19.4636,1,2,1,86000,1100,3,1.0988
19.4636,1,2,1,56000,960,1,1.0988
56.7929,3,3,1,89000,1100,3,1.0988
15.7167,1,1,1,83000,980,1,1.0988
15.7167,1,1,1,81000,920,1,1.0988
19.4636,1,2,1,86000,1100,3,1.0988
15.7167,1,1,1,74000,780,1,1.0988
15.7167,1,1,1,83000,980,3,1.0988
15.7167,1,1,1,120000,920,1,1.0988
19.4636,1,2,1,94000,1200,3,1.0988
28.3964,2,3,2,180000,2000,3,1.0188
28.3964,3,3,2,87000,2000,3,1.0188
28.3964,3,3,2,160000,1600,3,1.0188
10.1579,3,4,2,300000,1900,3,1.0188
10.1579,1,4,2,160000,1100,3,1.0188
10.1579,3,4,2,190000,1300,1,1.0188
10.1579,1,4,2,140000,1300,1,1.0188
10.1579,3,4,2,260000,1700,3,1.0188
10.1579,2,4,2,240000,2200,3,1.0188
10.1579,2,4,2,250000,1600,3,1.0188
10.1579,1,4,2,170000,1800,3,1.0188
10.1579,3,4,2,250000,2000,3,1.0188
10.1579,1,4,2,160000,1700,3,1.0188
10.1579,3,4,2,220000,1700,3,1.0188
10.1579,2,4,2,120000,1800,3,1.0188
10.1579,3,4,2,120000,910,1,1.0188
10.1579,2,4,2,140000,1200,3,1.0188
10.1579,1,4,2,140000,1300,3,1.0188
10.1579,1,4,2,96000,910,1,1.0188
10.1579,1,4,2,140000,1300,3,1.0188
10.1579,1,4,2,120000,910,3,1.0188
10.1579,1,4,2,200000,1500,3,1.0188
10.1579,1,4,2,140000,1100,1,1.0188
10.1579,1,4,2,160000,1600,3,1.0188
10.1579,1,4,2,230000,1400,3,1.0188
10.1579,1,4,2,140000,1300,1,1.0188
28.3964,1,3,2,150000,1700,3,1.0188
7.8583,3,3,2,130000,1100,3,1.0188
28.3964,3,3,2,170000,1800,3,1.0188
28.3964,3,3,2,170000,1800,3,1.0188
28.3964,2,3,2,87000,1100,1,1.0188
28.3964,3,3,2,170000,1900,3,1.0188
28.3964,1,3,2,210000,1400,1,1.0188
28.3964,3,3,2,170000,1900,3,1.0188
18.931,2,5,3,240000,2600,3,1.0188
28.3964,3,3,2,160000,1600,3,1.0188
28.3964,3,3,2,160000,1600,3,1.0188
28.3964,1,3,2,170000,1300,1,1.0188
28.3964,1,3,2,190000,1400,1,1.0188
28.3964,2,3,2,110000,1700,3,1.0188
28.3964,2,3,2,150000,2100,3,1.0188
9.7318,2,2,2,250000,2400,3,1.0188
9.7318,1,2,2,160000,1600,3,1.0188
9.7318,1,2,2,160000,1600,3,1.0188
9.7318,1,2,2,150000,1400,3,1.0188
9.7318,1,2,2,120000,1300,3,1.0188
9.7318,1,2,2,150000,1600,3,1.0188
9.7318,1,2,2,150000,1500,3,1.0188
9.7318,1,2,2,89000,1200,3,1.0188
9.7318,3,2,2,180000,1700,3,1.0188
9.7318,1,2,2,160000,1600,3,1.0188
9.7318,3,2,2,250000,1800,3,1.0188
28.3964,2,3,2,160000,1600,3,1.0188
9.7318,2,2,2,130000,1600,3,1.0188
9.7318,1,2,2,250000,2400,3,1.0188
9.7318,1,2,2,150000,1500,3,1.0188
9.7318,1,2,2,150000,1300,3,1.0188
9.7318,1,2,2,170000,1600,3,1.0188
9.7318,1,2,2,170000,1800,3,1.0188
9.7318,1,2,2,150000,1500,3,1.0188
9.7318,1,2,2,130000,1100,3,1.0188
9.7318,1,2,2,180000,2000,3,1.0188
9.7318,1,2,2,160000,1500,3,1.0188
9.7318,1,2,2,130000,1400,3,1.0188
28.3964,3,3,2,170000,2500,3,1.0188
28.3964,3,3,2,200000,2500,3,1.0188
9.7318,3,2,2,110000,2100,3,1.0188
28.3964,2,2,2,250000,2400,3,1.0188
10.1579,3,4,2,200000,2200,3,1.0188
10.1579,3,4,2,150000,1300,3,1.0188
9.7318,3,2,2,190000,2400,3,1.0188
9.7318,3,2,2,180000,2000,3,1.0188
10.1579,1,4,2,160000,1700,3,1.0188
10.1579,1,4,2,190000,2200,3,1.0188
10.1579,1,4,2,130000,910,1,1.0188
10.1579,4,4,2,140000,1200,3,1.0188
7.8583,1,1,2,160000,1700,3,1.0188
7.8583,1,1,2,160000,1700,3,1.0188
7.8583,1,1,2,140000,1300,3,1.0188
28.3964,3,3,2,190000,2500,3,1.0188
28.3964,2,3,2,170000,2000,3,1.0188
28.3964,3,3,2,160000,1600,3,1.0188
28.3964,3,3,2,240000,2500,3,1.0188
28.3964,3,3,2,170000,1600,3,1.0188
28.3964,3,3,2,150000,1400,1,1.0188
9.7318,1,2,2,160000,1600,3,1.0188
9.7318,2,2,2,140000,2100,3,1.0188
9.7318,1,2,2,110000,1400,3,1.0188
10.1579,3,3,2,190000,2500,3,1.0188
28.3964,1,3,2,170000,1800,3,1.0188
6.7719,2,5,3,190000,2500,3,1.0188
10.1579,2,4,2,150000,1600,3,1.0188
10.1579,2,4,2,140000,1100,3,1.0188
10.1579,2,4,2,130000,1300,3,1.0188
10.1579,3,4,2,120000,1100,3,1.0188
7.8583,1,1,2,150000,1300,3,1.0188
7.8583,1,1,2,170000,1900,3,1.0188
7.8583,1,1,2,85000,1700,3,1.0188
7.8583,1,1,2,130000,990,3,1.0188
7.8583,3,1,2,130000,1900,3,1.0188
7.8583,1,1,2,85000,1700,3,1.0188
7.8583,1,1,2,170000,1300,1,1.0188
7.8583,3,1,2,100000,1200,1,1.0188
7.8583,3,1,2,85000,1600,3,1.0188
7.8583,1,1,2,150000,1600,3,1.0188
28.3964,3,3,2,140000,1900,3,1.0188
18.931,3,5,3,200000,2600,3,1.0188
28.3964,3,3,2,170000,1800,3,1.0188
28.3964,2,3,2,170000,1600,3,1.0188
28.3964,2,3,2,180000,2000,3,1.0188
28.3964,2,3,2,150000,2000,3,1.0188
28.3964,2,3,2,150000,1300,3,1.0188
28.3964,2,3,2,180000,2000,3,1.0188
28.3964,3,3,2,190000,2500,3,1.0188
28.3964,2,3,2,210000,1700,3,1.0188
28.3964,2,3,2,240000,2500,3,1.0188
28.3964,3,3,2,160000,1700,3,1.0188
28.3964,2,3,2,120000,1500,3,1.0188
28.3964,3,3,2,170000,1900,3,1.0188
28.3964,3,3,2,160000,1700,3,1.0188
28.3964,2,3,2,160000,1700,3,1.0188
28.3964,2,3,2,160000,1600,3,1.0188
28.3964,2,3,2,170000,1900,3,1.0188
28.3964,2,3,2,240000,2500,3,1.0188
28.3964,1,3,2,150000,1900,3,1.0188
28.3964,3,3,2,180000,2500,3,1.0188
28.3964,3,3,2,130000,1500,3,1.0188
28.3964,2,3,2,200000,1800,3,1.0188
28.3964,3,3,2,160000,1900,3,1.0188
28.3964,2,3,2,180000,2100,3,1.0188
9.7318,1,2,2,160000,1600,3,1.0188
6.7719,3,5,3,350000,2000,1,1.0188
10.1579,3,4,2,140000,1100,3,1.0188
10.1579,1,4,2,200000,1300,1,1.0188
10.1579,3,4,2,170000,1800,3,1.0188
10.1579,1,4,2,140000,1200,3,1.0188
10.1579,3,4,2,210000,1700,3,1.0188
10.1579,1,4,2,220000,1400,3,1.0188
10.1579,1,4,2,160000,1600,3,1.0188
10.1579,1,4,2,140000,1100,3,1.0188
10.1579,3,4,2,210000,1600,3,1.0188
10.1579,1,4,2,96000,910,3,1.0188
7.8583,1,1,2,280000,1600,1,1.0188
7.8583,3,1,2,120000,1200,3,1.0188
7.8583,1,1,2,280000,1600,1,1.0188
7.8583,2,1,2,140000,1200,3,1.0188
7.8583,1,1,2,140000,1200,3,1.0188
7.8583,1,1,2,98000,1300,1,1.0188
7.8583,2,1,2,140000,990,1,1.0188
7.8583,1,1,2,99000,1300,3,1.0188
28.3964,2,3,2,130000,1600,3,1.0188
10.1579,3,4,2,230000,1700,3,1.0188
28.3964,3,3,2,180000,2000,3,1.0188
28.3964,3,3,2,180000,2000,3,1.0188
9.7318,1,2,2,160000,1500,3,1.0188
9.7318,1,2,2,160000,2000,3,1.0188
28.3964,2,3,2,120000,2000,3,1.0188
10.1579,2,4,2,140000,1200,3,1.0188
10.1579,2,4,2,150000,1300,3,1.0188
7.8583,3,1,2,150000,1200,3,1.0188
7.8583,3,1,2,160000,1900,3,1.0188
7.8583,3,1,2,190000,1900,3,1.0188
7.8583,3,1,2,100000,1300,3,1.0188
7.8583,1,1,2,200000,1200,3,1.0188
7.8583,1,1,2,150000,1300,1,1.0188
7.8583,1,1,2,140000,1200,3,1.0188
7.8583,1,1,2,160000,1700,3,1.0188
7.8583,3,1,2,180000,1900,3,1.0188
7.8583,3,1,2,190000,1900,3,1.0188
7.8583,2,1,2,140000,1700,3,1.0188
7.8583,3,1,2,160000,1900,3,1.0188
9.7318,3,2,2,150000,2000,3,1.0188
7.8583,2,1,2,150000,1700,3,1.0188
28.3964,2,3,2,160000,1700,3,1.0188
28.3964,3,3,2,210000,1800,1,1.0188
28.3964,1,3,2,87000,1600,3,1.0188
9.7318,3,2,2,170000,1600,3,1.0188
9.7318,1,2,2,150000,1300,3,1.0188
9.7318,2,2,2,130000,1500,1,1.0188
9.7318,1,2,2,180000,2000,3,1.0188
19.1895,1,4,1,85000,900,1,1.0696
19.1895,1,4,1,91000,1100,3,1.0696
19.1895,1,4,1,72000,590,1,1.0696
19.1895,3,4,1,150000,780,1,1.0696
19.1895,1,4,1,97000,1200,3,1.0696
19.1895,1,4,1,85000,900,1,1.0696
13.45,1,1,1,100000,920,1,1.0696
13.45,1,1,1,86000,940,1,1.0696
51.2143,3,3,1,85000,900,1,1.0696
51.2143,3,3,1,86000,930,1,1.0696
51.2143,1,3,1,91000,1100,3,1.0696
51.2143,3,3,1,86000,930,1,1.0696
19.1895,1,4,1,97000,1200,3,1.0696
17.2182,1,2,1,97000,1200,3,1.0696
17.2182,1,2,1,97000,1200,3,1.0696
17.2182,1,2,1,93000,1100,1,1.0696
17.2182,3,2,1,83000,1100,1,1.0696
17.2182,3,2,1,120000,1200,3,1.0696
51.2143,3,3,1,78000,660,1,1.0696
17.2182,1,2,1,100000,1100,3,1.0696
17.2182,1,2,1,77000,900,1,1.0696
17.2182,1,2,1,87000,960,1,1.0696
17.2182,1,2,1,73000,960,1,1.0696
17.2182,1,2,1,56000,840,1,1.0696
17.2182,1,2,1,100000,960,1,1.0696
17.2182,1,2,1,100000,1000,1,1.0696
17.2182,1,2,1,100000,740,1,1.0696
51.2143,2,3,1,95000,1300,3,1.0696
17.2182,3,2,1,79000,1300,3,1.0696
17.2182,1,2,1,96000,1200,3,1.0696
19.1895,3,4,1,87000,960,1,1.0696
17.2182,2,2,1,97000,1200,3,1.0696
19.1895,1,4,1,96000,900,1,1.0696
51.2143,2,3,1,67000,840,1,1.0696
51.2143,3,3,1,83000,840,1,1.0696
51.2143,3,3,1,85000,900,1,1.0696
17.2182,1,2,1,91000,1100,3,1.0696
17.2182,1,2,1,56000,960,1,1.0696
17.2182,1,2,1,120000,1200,3,1.0696
17.2182,1,2,1,89000,1000,1,1.0696
17.2182,1,2,1,93000,1100,3,1.0696
19.1895,2,4,1,73000,590,1,1.0696
19.1895,2,4,1,79000,590,1,1.0696
19.1895,2,4,1,80000,780,1,1.0696
13.45,1,1,1,91000,1100,3,1.0696
13.45,1,1,1,65000,840,1,1.0696
13.45,1,1,1,91000,1100,3,1.0696
13.45,1,1,1,120000,1100,1,1.0696
13.45,1,1,1,110000,1100,3,1.0696
51.2143,3,3,1,84000,900,1,1.0696
51.2143,3,3,1,86000,930,1,1.0696
51.2143,2,3,1,97000,1200,3,1.0696
51.2143,3,3,1,68000,660,1,1.0696
51.2143,1,3,1,68000,1100,3,1.0696
51.2143,3,3,1,92000,1100,3,1.0696
51.2143,3,3,1,75000,660,1,1.0696
51.2143,3,3,1,97000,1200,3,1.0696
13.45,1,1,1,65000,900,3,1.0696
13.45,1,1,1,86000,940,1,1.0696
13.45,3,1,1,87000,900,1,1.0696
13.45,1,1,1,100000,1000,1,1.0696
13.45,1,1,1,65000,940,3,1.0696
17.2182,1,2,1,97000,1200,3,1.0696
17.2182,1,2,1,75000,740,1,1.0696
17.2182,1,2,1,91000,1100,1,1.0696
17.2182,1,2,1,56000,1100,3,1.0696
13.45,1,1,1,87000,960,1,1.0696
13.45,1,1,1,110000,1200,3,1.0696
51.2143,2,3,1,79000,1100,3,1.0696
17.2182,1,2,1,91000,1100,3,1.0696
13.45,1,1,1,150000,960,1,1.0696
25.6071,3,3,2,100000,1900,3,1.0273
25.6071,2,3,2,140000,1300,3,1.0273
25.6071,3,3,2,140000,1900,3,1.0273
25.6071,2,3,2,180000,2500,3,1.0273
9.5947,3,4,2,130000,910,3,1.0273
9.5947,3,4,2,140000,1300,3,1.0273
9.5947,3,4,2,160000,1800,3,1.0273
9.5947,3,4,2,240000,1200,3,1.0273
9.5947,1,4,2,150000,1500,1,1.0273
9.5947,2,4,2,120000,1100,1,1.0273
9.5947,2,4,2,210000,1300,3,1.0273
9.5947,3,4,2,140000,1200,3,1.0273
9.5947,1,4,2,160000,1700,3,1.0273
9.5947,3,4,2,140000,1100,3,1.0273
9.5947,1,4,2,170000,1300,1,1.0273
9.5947,1,4,2,170000,1300,1,1.0273
25.6071,2,3,2,120000,1600,3,1.0273
9.5947,1,4,2,260000,1500,1,1.0273
9.5947,1,4,2,130000,1800,3,1.0273
