PRICE,WEIGHT,SQFT,FINALDEST,LEASE,BEDROOMS,STATUS,REGION,TITLED,SECURED,LOCATION,PIERS
130000.0,7.3,1300.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0
150000.0,7.3,1300.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0
120000.0,7.3,1300.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,3.0,0.0
150000.0,7.3,1900.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,3.0,0.0
180000.0,7.3,1900.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,3.0,0.0
150000.0,7.3,1600.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0
150000.0,7.3,1400.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0
180000.0,7.3,1700.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0
120000.0,7.3,1600.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0
160000.0,7.3,1600.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0
160000.0,29.825,1600.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0
180000.0,11.9105,2000.0,1.0,2.0,3.0,2.0,4.0,1.0,0.0,2.0,0.0
110000.0,11.9105,1500.0,1.0,2.0,3.0,2.0,4.0,1.0,0.0,2.0,0.0
160000.0,7.3,1700.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0
150000.0,7.3,1300.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0
170000.0,7.3,1700.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0
150000.0,29.825,1300.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,3.0,0.0
220000.0,11.9105,1900.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
160000.0,11.9105,1600.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
140000.0,11.9105,1200.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
160000.0,11.9105,1600.0,2.0,2.0,3.0,2.0,4.0,9.0,9.0,9.0,9.0
170000.0,11.9105,1600.0,2.0,2.0,3.0,2.0,4.0,9.0,9.0,9.0,9.0
120000.0,11.9105,910.0,2.0,2.0,1.0,1.0,4.0,9.0,9.0,9.0,9.0
150000.0,29.825,2100.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
180000.0,29.825,2100.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
160000.0,29.825,1600.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
87000.0,29.825,1300.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
170000.0,29.825,1800.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
160000.0,29.825,2500.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
240000.0,29.825,2500.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
140000.0,29.825,1100.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
9.0,29.825,1900.0,2.0,1.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
110000.0,9.0545,1600.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
120000.0,11.9105,1300.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
9.0,11.9105,1200.0,2.0,1.0,1.0,1.0,4.0,9.0,9.0,9.0,9.0
150000.0,29.825,2000.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
140000.0,11.9105,1600.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
89000.0,9.0545,1600.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
120000.0,9.0545,1600.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
170000.0,29.825,1900.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
150000.0,29.825,1600.0,2.0,2.0,3.0,2.0,3.0,9.0,9.0,9.0,9.0
120000.0,9.0545,1300.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
150000.0,29.825,1500.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
150000.0,9.0545,1500.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
170000.0,29.825,2300.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
140000.0,29.825,1500.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
280000.0,7.3,1700.0,2.0,2.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0
110000.0,11.9105,1700.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
160000.0,29.825,1600.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
160000.0,29.825,1600.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
170000.0,7.3,1900.0,2.0,2.0,3.0,1.0,1.0,9.0,9.0,9.0,9.0
180000.0,11.9105,2200.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
180000.0,29.825,2100.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
170000.0,29.825,1700.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
130000.0,29.825,2000.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
160000.0,29.825,1700.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
160000.0,29.825,1600.0,2.0,2.0,3.0,2.0,3.0,9.0,9.0,9.0,9.0
200000.0,29.825,2000.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
160000.0,29.825,1900.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
150000.0,29.825,1900.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
240000.0,29.825,2100.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
250000.0,9.0545,2400.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
180000.0,29.825,2000.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
200000.0,29.825,1900.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
140000.0,29.825,2200.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
120000.0,11.9105,910.0,2.0,2.0,1.0,1.0,4.0,9.0,9.0,9.0,9.0
170000.0,29.825,1800.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
130000.0,29.825,1700.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
150000.0,9.0545,1500.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
160000.0,29.825,1700.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
160000.0,11.9105,1600.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
140000.0,11.9105,1300.0,2.0,2.0,1.0,1.0,4.0,9.0,9.0,9.0,9.0
140000.0,11.9105,1300.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
140000.0,11.9105,1900.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
150000.0,11.9105,1500.0,2.0,2.0,3.0,2.0,4.0,9.0,9.0,9.0,9.0
140000.0,11.9105,1500.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
140000.0,29.825,1900.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
170000.0,29.825,1900.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
140000.0,11.9105,1300.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
130000.0,29.825,1600.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
180000.0,29.825,2200.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
150000.0,9.0545,2000.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
130000.0,29.825,1500.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
100000.0,9.0545,1300.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
240000.0,29.825,2200.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
170000.0,9.0545,1900.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
160000.0,11.9105,1700.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
160000.0,9.0545,1600.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
140000.0,9.0545,1300.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
180000.0,29.825,2000.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
180000.0,29.825,2200.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
87000.0,29.825,1700.0,2.0,2.0,3.0,2.0,3.0,9.0,9.0,9.0,9.0
9.0,9.0545,1600.0,2.0,1.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
150000.0,11.9105,1300.0,2.0,2.0,1.0,1.0,4.0,9.0,9.0,9.0,9.0
170000.0,11.9105,2000.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
160000.0,7.3,1600.0,2.0,2.0,3.0,2.0,1.0,9.0,9.0,9.0,9.0
140000.0,7.3,990.0,2.0,2.0,3.0,1.0,1.0,9.0,9.0,9.0,9.0
140000.0,29.825,1800.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
170000.0,9.0545,1600.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
150000.0,9.0545,1500.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
130000.0,11.9105,910.0,2.0,2.0,3.0,2.0,4.0,9.0,9.0,9.0,9.0
130000.0,9.0545,1100.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
150000.0,9.0545,1300.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
120000.0,29.825,1300.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
87000.0,29.825,2100.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
140000.0,29.825,2100.0,2.0,2.0,3.0,2.0,3.0,9.0,9.0,9.0,9.0
170000.0,29.825,1600.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
120000.0,9.0545,1700.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
120000.0,29.825,1600.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
110000.0,29.825,1900.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
190000.0,9.0545,2400.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
180000.0,9.0545,2000.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
160000.0,9.0545,1600.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
9.0,11.9105,9.0,9.0,9.0,9.0,3.0,5.0,9.0,9.0,9.0,9.0
9.0,29.825,9.0,9.0,9.0,9.0,3.0,5.0,9.0,9.0,9.0,9.0
9.0,9.0545,9.0,9.0,9.0,9.0,3.0,5.0,9.0,9.0,9.0,9.0
9.0,11.9105,9.0,9.0,9.0,9.0,3.0,5.0,9.0,9.0,9.0,9.0
9.0,9.0545,9.0,9.0,9.0,9.0,3.0,5.0,9.0,9.0,9.0,9.0
65000.0,56.7929,1100.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0
110000.0,20.3158,700.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0
74000.0,20.3158,670.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0
69000.0,20.3158,670.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0
82000.0,20.3158,960.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0
76000.0,15.7167,700.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
77000.0,56.7929,840.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0
53000.0,56.7929,840.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0
77000.0,56.7929,840.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0
71000.0,56.7929,660.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
77000.0,56.7929,840.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0
92000.0,19.4636,1100.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0
120000.0,19.4636,1300.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
9.0,19.4636,1100.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
93000.0,19.4636,1100.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
85000.0,19.4636,1000.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
120000.0,19.4636,970.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
87000.0,19.4636,1300.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
90000.0,19.4636,900.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0
9.0,19.4636,1000.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
9.0,19.4636,900.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
83000.0,56.7929,1300.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
75000.0,56.7929,1100.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
95000.0,19.4636,1300.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0
100000.0,19.4636,1100.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
86000.0,19.4636,1100.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
96000.0,20.3158,1300.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
9.0,19.4636,1100.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
70000.0,19.4636,1200.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0
9.0,19.4636,960.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
77000.0,19.4636,840.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
91000.0,56.7929,1300.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0
59000.0,56.7929,840.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0
94000.0,19.4636,1200.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0
64000.0,19.4636,1200.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
94000.0,19.4636,1200.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0
94000.0,19.4636,1200.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0
62000.0,56.7929,840.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0
75000.0,19.4636,800.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0
88000.0,19.4636,1100.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
75000.0,19.4636,800.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
86000.0,19.4636,1100.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
86000.0,20.3158,1100.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0
81000.0,15.7167,920.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
79000.0,56.7929,900.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0
91000.0,56.7929,1200.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
82000.0,56.7929,900.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0
130000.0,56.7929,1200.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0
64000.0,56.7929,840.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0
77000.0,19.4636,1200.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0
83000.0,20.3158,960.0,1.0,2.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0
87000.0,15.7167,920.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0
78000.0,15.7167,780.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
86000.0,19.4636,1100.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0
56000.0,19.4636,960.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0
89000.0,56.7929,1100.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,3.0,0.0
83000.0,15.7167,980.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0
81000.0,15.7167,920.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0
86000.0,19.4636,1100.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0
74000.0,15.7167,780.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0
83000.0,15.7167,980.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
120000.0,15.7167,920.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
94000.0,19.4636,1200.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0
110000.0,56.7929,660.0,2.0,2.0,1.0,1.0,3.0,9.0,9.0,9.0,9.0
53000.0,56.7929,840.0,2.0,2.0,1.0,1.0,3.0,9.0,9.0,9.0,9.0
95000.0,19.4636,1300.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
74000.0,19.4636,740.0,2.0,2.0,1.0,1.0,2.0,9.0,9.0,9.0,9.0
80000.0,56.7929,1100.0,2.0,2.0,1.0,1.0,3.0,9.0,9.0,9.0,9.0
83000.0,56.7929,1200.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
83000.0,15.7167,980.0,2.0,2.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0
82000.0,20.3158,960.0,2.0,2.0,1.0,1.0,4.0,9.0,9.0,9.0,9.0
77000.0,19.4636,1100.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
82000.0,56.7929,1300.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
9.0,56.7929,1300.0,2.0,1.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
92000.0,20.3158,1200.0,2.0,2.0,3.0,2.0,3.0,9.0,9.0,9.0,9.0
82000.0,19.4636,950.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
82000.0,56.7929,1200.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
99000.0,20.3158,1200.0,2.0,2.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0
55000.0,15.7167,780.0,2.0,2.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0
90000.0,56.7929,1200.0,2.0,2.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
80000.0,20.3158,960.0,2.0,2.0,1.0,1.0,4.0,9.0,9.0,9.0,9.0
91000.0,19.4636,1200.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
75000.0,19.4636,1100.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
91000.0,19.4636,1200.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
83000.0,15.7167,980.0,2.0,2.0,3.0,1.0,1.0,9.0,9.0,9.0,9.0
69000.0,56.7928,930.0,2.0,2.0,1.0,1.0,3.0,9.0,9.0,9.0,9.0
77000.0,56.7929,840.0,2.0,2.0,1.0,1.0,3.0,9.0,9.0,9.0,9.0
120000.0,19.4636,1200.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
86000.0,19.4636,1100.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
68000.0,15.7167,630.0,2.0,2.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0
96000.0,19.4636,1300.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
94000.0,19.4636,1200.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
83000.0,19.4636,970.0,2.0,2.0,1.0,2.0,2.0,9.0,9.0,9.0,9.0
87000.0,56.7929,920.0,2.0,2.0,3.0,2.0,3.0,9.0,9.0,9.0,9.0
85000.0,19.4636,1100.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
93000.0,20.3158,1200.0,2.0,2.0,3.0,2.0,4.0,9.0,9.0,9.0,9.0
150000.0,15.7167,980.0,2.0,2.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0
70000.0,15.7167,630.0,2.0,2.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0
9.0,56.7929,1200.0,2.0,1.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0
74000.0,19.4636,740.0,2.0,2.0,1.0,1.0,2.0,9.0,9.0,9.0,9.0
96000.0,19.4636,1300.0,2.0,2.0,3.0,1.0,2.0,9.0,9.0,9.0,9.0
77000.0,19.4636,840.0,2.0,2.0,1.0,1.0,2.0,9.0,9.0,9.0,9.0
60000.0,56.7929,840.0,2.0,2.0,1.0,1.0,3.0,9.0,9.0,9.0,9.0
9.0,56.7929,9.0,9.0,9.0,9.0,3.0,5.0,9.0,9.0,9.0,9.0
9.0,20.3158,9.0,9.0,9.0,9.0,3.0,5.0,9.0,9.0,9.0,9.0
9.0,1.0,9.0,9.0,9.0,9.0,3.0,5.0,9.0,9.0,9.0,9.0
9.0,56.7929,9.0,9.0,9.0,9.0,3.0,5.0,9.0,9.0,9.0,9.0
180000.0,28.3964,2000.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0
87000.0,28.3964,2000.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
160000.0,28.3964,1600.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
300000.0,10.1579,1900.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,3.0,3.0
160000.0,10.1579,1100.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0
190000.0,10.1579,1300.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0
140000.0,10.1579,1300.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0
260000.0,10.1579,1700.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0
240000.0,10.1579,2200.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0
250000.0,10.1579,1600.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0
170000.0,10.1579,1800.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
250000.0,10.1579,2000.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0
160000.0,10.1579,1700.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
220000.0,10.1579,1700.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0
120000.0,10.1579,1800.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0
120000.0,10.1579,910.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0
140000.0,10.1579,1200.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0
140000.0,10.1579,1300.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0
96000.0,10.1579,910.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0
140000.0,10.1579,1300.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0
120000.0,10.1579,910.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
200000.0,10.1579,1500.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,3.0
140000.0,10.1579,1100.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0
160000.0,10.1579,1600.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0
230000.0,10.1579,1400.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0
140000.0,10.1579,1300.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0
150000.0,28.3964,1700.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0
130000.0,7.8583,1100.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
170000.0,28.3964,1800.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
170000.0,28.3964,1800.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0
87000.0,28.3964,1100.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0
170000.0,28.3964,1900.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0
210000.0,28.3964,1400.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0
170000.0,28.3964,1900.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0
240000.0,18.931,2600.0,1.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0
160000.0,28.3964,1600.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0
160000.0,28.3964,1600.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0
170000.0,28.3964,1300.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0
190000.0,28.3964,1400.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0
110000.0,28.3964,1700.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0
150000.0,28.3964,2100.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0
250000.0,9.7318,2400.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0
160000.0,9.7318,1600.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
9.0,9.7318,1600.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
160000.0,9.7318,1600.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
150000.0,9.7318,1400.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
120000.0,9.7318,1300.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
150000.0,9.7318,1600.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
150000.0,9.7318,1500.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
89000.0,9.7318,1200.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
180000.0,9.7318,1700.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0
